File_Name,Field_Name,Acquisition_Date,Cloud_Coverage,Sensor_Type,Sensor_Quality,Datataken_ID,Downloaded
"['S2_SR_HARM_coder_2023-06-17.tif', 'coder', '2023-06-17', 0.877635, 'Sentinel-2B', None, 'GS2B_20230617T164849_032799_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-06-20.tif', 'coder', '2023-06-20', 0.001752, 'Sentinel-2B', None, 'GS2B_20230620T165849_032842_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-06-27.tif', 'coder', '2023-06-27', 0.112598, 'Sentinel-2B', None, 'GS2B_20230627T164849_032942_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-07-15.tif', 'coder', '2023-07-15', 0.55994, 'Sentinel-2A', None, 'GS2A_20230715T165851_042108_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-07-20.tif', 'coder', '2023-07-20', 0.036523, 'Sentinel-2B', None, 'GS2B_20230720T165849_033271_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-07-22.tif', 'coder', '2023-07-22', 3.185467, 'Sentinel-2A', None, 'GS2A_20230722T164901_042208_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-07-30.tif', 'coder', '2023-07-30', 0.822409, 'Sentinel-2B', None, 'GS2B_20230730T165849_033414_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-16.tif', 'coder', '2023-08-16', 4.556836, 'Sentinel-2B', None, 'GS2B_20230816T164849_033657_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-19.tif', 'coder', '2023-08-19', 0.739409, 'Sentinel-2B', None, 'GS2B_20230819T165849_033700_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-21.tif', 'coder', '2023-08-21', 6.614619, 'Sentinel-2A', None, 'GS2A_20230821T164851_042637_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-24.tif', 'coder', '2023-08-24', 0.000727, 'Sentinel-2A', None, 'GS2A_20230824T165851_042680_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-29.tif', 'coder', '2023-08-29', 6.001924, 'Sentinel-2B', None, 'GS2B_20230829T165849_033843_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-08-31.tif', 'coder', '2023-08-31', 0.0028, 'Sentinel-2A', None, 'GS2A_20230831T164851_042780_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-03.tif', 'coder', '2023-09-03', 0.001045, 'Sentinel-2A', None, 'GS2A_20230903T165851_042823_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-08.tif', 'coder', '2023-09-08', 9.508692, 'Sentinel-2B', None, 'GS2B_20230908T165849_033986_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-13.tif', 'coder', '2023-09-13', 1.311952, 'Sentinel-2A', None, 'GS2A_20230913T165921_042966_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-15.tif', 'coder', '2023-09-15', 7.052266, 'Sentinel-2B', None, 'GS2B_20230915T164919_034086_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-25.tif', 'coder', '2023-09-25', 4.262995, 'Sentinel-2B', None, 'GS2B_20230925T164939_034229_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-09-30.tif', 'coder', '2023-09-30', 0.002661, 'Sentinel-2A', None, 'GS2A_20230930T165111_043209_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-10-05.tif', 'coder', '2023-10-05', 0.017936, 'Sentinel-2B', None, 'GS2B_20231005T165049_034372_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-10-10.tif', 'coder', '2023-10-10', 0.004164, 'Sentinel-2A', None, 'GS2A_20231010T165211_043352_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-10-20.tif', 'coder', '2023-10-20', 0.924313, 'Sentinel-2A', None, 'GS2A_20231020T165321_043495_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-04.tif', 'coder', '2023-11-04', 2.479478, 'Sentinel-2B', None, 'GS2B_20231104T165459_034801_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-09.tif', 'coder', '2023-11-09', 9.950744, 'Sentinel-2A', None, 'GS2A_20231109T165521_043781_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-12.tif', 'coder', '2023-11-12', 0.00072, 'Sentinel-2A', None, 'GS2A_20231112T170541_043824_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-14.tif', 'coder', '2023-11-14', 0.226635, 'Sentinel-2B', None, 'GS2B_20231114T165549_034944_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-17.tif', 'coder', '2023-11-17', 4.372742, 'Sentinel-2B', None, 'GS2B_20231117T170559_034987_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-11-29.tif', 'coder', '2023-11-29', 0.048971, 'Sentinel-2A', None, 'GS2A_20231129T165631_044067_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-12-07.tif', 'coder', '2023-12-07', 0.000871, 'Sentinel-2B', None, 'GS2B_20231207T170709_035273_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-12-12.tif', 'coder', '2023-12-12', 0.892917, 'Sentinel-2A', None, 'GS2A_20231212T170711_044253_N05.09', 'Yes']"
"['S2_SR_HARM_coder_2023-12-14.tif', 'coder', '2023-12-14', 0.002979, 'Sentinel-2B', None, 'GS2B_20231214T165719_035373_N05.10', 'Yes']"
